%    Buenos Aires, Argentina station ID   87585000
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
    -944.500	           0	    17.00000
    -943.500	           0	    13.70000
    -942.500	           0	    10.80000
    -941.500	           0	    10.10000
    -940.500	           0	    12.60000
    -939.500	           0	    14.90000
    -938.500	           0	    18.00000
    -937.500	           0	    20.30000
    -936.500	           0	    23.80000
    -935.500	           0	    23.70000
    -934.500	           0	    22.50000
    -933.500	           0	    19.40000
    -932.500	           0	    15.40000
    -931.500	           0	    12.90000
    -930.500	           0	    10.60000
    -929.500	           0	    10.00000
    -928.500	           0	    12.90000
    -927.500	           0	    13.50000
    -926.500	           0	    19.10000
    -925.500	           0	    19.60000
    -924.500	           0	    22.30000
    -923.500	           0	    23.40000
    -922.500	           0	    23.40000
    -921.500	           0	    21.60000
    -920.500	           0	    15.60000
    -919.500	           0	    13.70000
    -918.500	           0	    12.60000
    -917.500	           0	    11.10000
    -916.500	           0	    11.60000
    -915.500	           0	    13.20000
    -914.500	           0	    17.10000
    -913.500	           0	    19.90000
    -912.500	           0	    22.80000
    -911.500	           0	    24.60000
    -910.500	           0	    23.50000
    -909.500	           0	    22.90000
    -908.500	           0	    16.40000
    -907.500	           0	    11.90000
    -906.500	           0	     9.20000
    -905.500	           0	     9.50000
    -904.500	           0	    14.40000
    -903.500	           0	    14.80000
    -902.500	           0	    17.00000
    -901.500	           0	    20.00000
    -900.500	           0	    22.70000
    -899.500	           0	    24.60000
    -898.500	           0	    23.30000
    -897.500	           0	    21.20000
    -896.500	           0	    15.10000
    -895.500	           0	    12.50000
    -894.500	           0	     9.40000
    -893.500	           0	     9.00000
    -892.500	           0	    10.80000
    -891.500	           0	    14.50000
    -890.500	           0	    17.10000
    -889.500	           0	    20.60000
    -888.500	           0	    21.10000
    -887.500	           0	    24.70000
    -886.500	           0	    23.10000
    -885.500	           0	    21.60000
    -884.500	           0	    15.70000
    -883.500	           0	    13.60000
    -882.500	           0	    10.10000
    -881.500	           0	    10.20000
    -880.500	           0	    11.90000
    -879.500	           0	    13.60000
    -878.500	           0	    15.80000
    -877.500	           0	    18.90000
    -876.500	           0	    23.00000
    -875.500	           0	    23.50000
    -874.500	           0	    21.80000
    -873.500	           0	    20.60000
    -872.500	           0	    15.70000
    -871.500	           0	    13.00000
    -870.500	           0	    12.80000
    -869.500	           0	    11.00000
    -868.500	           0	    14.00000
    -867.500	           0	    13.60000
    -866.500	           0	    16.40000
    -865.500	           0	    19.90000
    -864.500	           0	    21.60000
    -863.500	           0	    24.80000
    -862.500	           0	    23.70000
    -861.500	           0	    21.90000
    -860.500	           0	    18.00000
    -859.500	           0	    12.60000
    -858.500	           0	     8.60000
    -857.500	           0	    12.90000
    -856.500	           0	    13.50000
    -855.500	           0	    14.10000
    -854.500	           0	    17.10000
    -853.500	           0	    18.50000
    -852.500	           0	    22.50000
    -851.500	           0	    22.70000
    -850.500	           0	    22.30000
    -849.500	           0	    22.00000
    -848.500	           0	    17.30000
    -847.500	           0	    14.50000
    -846.500	           0	    10.40000
    -845.500	           0	    10.60000
    -844.500	           0	    10.60000
    -843.500	           0	    13.10000
    -842.500	           0	    16.10000
    -841.500	           0	    18.60000
    -840.500	           0	    21.50000
    -839.500	           0	    23.20000
    -838.500	           0	    23.40000
    -837.500	           0	    20.00000
    -836.500	           0	    19.30000
    -835.500	           0	    12.70000
    -834.500	           0	     9.90000
    -833.500	           0	    10.60000
    -832.500	           0	    10.60000
    -831.500	           0	    12.50000
    -830.500	           0	    15.60000
    -829.500	           0	    20.40000
    -828.500	           0	    23.40000
    -827.500	           0	    23.90000
    -826.500	           0	    23.20000
    -825.500	           0	    20.90000
    -824.500	           0	    16.70000
    -823.500	           0	    13.80000
    -822.500	           0	    11.20000
    -821.500	           0	    10.70000
    -820.500	           0	    11.90000
    -819.500	           0	    14.20000
    -818.500	           0	    16.20000
    -817.500	           0	    20.70000
    -816.500	           0	    21.10000
    -815.500	           0	    24.20000
    -814.500	           0	    24.20000
    -813.500	           0	    20.00000
    -812.500	           0	    17.20000
    -811.500	           0	    12.70000
    -810.500	           0	     8.90000
    -809.500	           0	    11.70000
    -808.500	           0	    11.50000
    -807.500	           0	    13.00000
    -806.500	           0	    17.40000
    -805.500	           0	    18.80000
    -804.500	           0	    21.30000
    -803.500	           0	    23.40000
    -802.500	           0	    22.30000
    -801.500	           0	    23.30000
    -800.500	           0	    16.60000
    -799.500	           0	    12.30000
    -798.500	           0	     9.40000
    -797.500	           0	    11.90000
    -796.500	           0	    11.20000
    -795.500	           0	    12.50000
    -794.500	           0	    13.60000
    -793.500	           0	    20.30000
    -792.500	           0	    24.30000
    -791.500	           0	    26.00000
    -790.500	           0	    25.30000
    -789.500	           0	    20.60000
    -788.500	           0	    17.90000
    -787.500	           0	    14.50000
    -786.500	           0	     9.20000
    -785.500	           0	     9.90000
    -784.500	           0	    11.50000
    -783.500	           0	    13.50000
    -782.500	           0	    15.90000
    -781.500	           0	    20.20000
    -780.500	           0	    22.20000
    -779.500	           0	    23.50000
    -778.500	           0	    24.60000
    -777.500	           0	    21.90000
    -776.500	           0	    17.60000
    -775.500	           0	    15.00000
    -774.500	           0	    13.80000
    -773.500	           0	    11.50000
    -772.500	           0	    12.60000
    -771.500	           0	    15.00000
    -770.500	           0	    16.20000
    -769.500	           0	    19.30000
    -768.500	           0	    23.00000
    -767.500	           0	    23.40000
    -766.500	           0	    23.30000
    -765.500	           0	    21.40000
    -764.500	           0	    18.50000
    -763.500	           0	    14.90000
    -762.500	           0	     9.90000
    -761.500	           0	    13.40000
    -760.500	           0	    15.70000
    -759.500	           0	    16.80000
    -758.500	           0	    18.90000
    -757.500	           0	    22.50000
    -756.500	           0	    23.10000
    -755.500	           0	    25.00000
    -754.500	           0	    24.50000
    -753.500	           0	    23.70000
    -752.500	           0	    19.00000
    -751.500	           0	    14.60000
    -750.500	           0	    12.10000
    -749.500	           0	     9.00000
    -748.500	           0	    11.00000
    -747.500	           0	    13.60000
    -746.500	           0	    18.70000
    -745.500	           0	    21.50000
    -744.500	           0	    24.60000
    -743.500	           0	    24.80000
    -742.500	           0	    24.40000
    -741.500	           0	    20.70000
    -740.500	           0	    17.00000
    -739.500	           0	    13.80000
    -738.500	           0	    12.60000
    -737.500	           0	     9.40000
    -736.500	           0	     9.50000
    -735.500	           0	    13.60000
    -734.500	           0	    15.10000
    -733.500	           0	    18.80000
    -732.500	           0	    22.80000
    -731.500	           0	    24.80000
    -730.500	           0	    22.70000
    -729.500	           0	    21.90000
    -728.500	           0	    18.00000
    -727.500	           0	    17.10000
    -726.500	           0	     9.90000
    -725.500	           0	    14.20000
    -724.500	           0	    12.80000
    -723.500	           0	    13.60000
    -722.500	           0	    16.50000
    -721.500	           0	    19.40000
    -720.500	           0	    23.60000
    -719.500	           0	    26.30000
    -718.500	           0	    25.30000
    -717.500	           0	    20.90000
    -716.500	           0	    18.40000
    -715.500	           0	    14.60000
    -714.500	           0	    12.60000
    -713.500	           0	    13.80000
    -712.500	           0	    12.30000
    -711.500	           0	    15.60000
    -710.500	           0	    17.60000
    -709.500	           0	    21.90000
    -708.500	           0	    23.50000
    -707.500	           0	    22.90000
    -706.500	           0	    23.50000
    -705.500	           0	    22.30000
    -704.500	           0	    16.60000
    -703.500	           0	    15.40000
    -702.500	           0	    15.10000
    -701.500	           0	    11.00000
    -700.500	           0	    11.50000
    -699.500	           0	    16.10000
    -698.500	           0	    18.50000
    -697.500	           0	    20.40000
    -696.500	           0	    23.00000
    -695.500	           0	    24.70000
    -694.500	           0	    24.80000
    -693.500	           0	    21.90000
    -692.500	           0	    19.80000
    -691.500	           0	    16.90000
    -690.500	           0	    13.80000
    -689.500	           0	    10.80000
    -688.500	           0	     9.70000
    -687.500	           0	    14.60000
    -686.500	           0	    16.70000
    -685.500	           0	    20.30000
    -684.500	           0	    23.00000
    -683.500	           0	    23.70000
    -682.500	           0	    23.90000
    -681.500	           0	    23.20000
    -680.500	           0	    17.70000
    -679.500	           0	    14.80000
    -678.500	           0	    12.40000
    -677.500	           0	    11.30000
    -676.500	           0	    12.50000
    -675.500	           0	    16.70000
    -674.500	           0	    16.80000
    -673.500	           0	    20.90000
    -672.500	           0	    22.50000
    -671.500	           0	    23.70000
    -670.500	           0	    22.50000
    -669.500	           0	    21.80000
    -668.500	           0	    19.70000
    -667.500	           0	    14.60000
    -666.500	           0	    12.20000
    -665.500	           0	    12.90000
    -664.500	           0	    11.40000
    -663.500	           0	    15.60000
    -662.500	           0	    17.50000
    -661.500	           0	    20.50000
    -660.500	           0	    21.60000
    -659.500	           0	    23.30000
    -658.500	           0	    22.80000
    -657.500	           0	    23.00000
    -656.500	           0	    17.90000
    -655.500	           0	    13.00000
    -654.500	           0	    12.10000
    -653.500	           0	     9.70000
    -652.500	           0	    12.10000
    -651.500	           0	    15.40000
    -650.500	           0	    17.60000
    -649.500	           0	    20.20000
    -648.500	           0	    22.90000
    -647.500	           0	    24.80000
    -646.500	           0	    24.40000
    -645.500	           0	    23.70000
    -644.500	           0	    19.10000
    -643.500	           0	    16.10000
    -642.500	           0	     9.10000
    -641.500	           0	    11.80000
    -640.500	           0	    13.40000
    -639.500	           0	    14.30000
    -638.500	           0	    18.10000
    -637.500	           0	    20.00000
    -636.500	           0	    21.60000
    -635.500	           0	    24.70000
    -634.500	           0	    24.50000
    -633.500	           0	    22.20000
    -632.500	           0	    17.80000
    -631.500	           0	    12.70000
    -630.500	           0	    10.90000
    -629.500	           0	    10.60000
    -628.500	           0	    11.00000
    -627.500	           0	    12.80000
    -626.500	           0	    15.90000
    -625.500	           0	    20.60000
    -624.500	           0	    23.60000
