%    Melbourne, Australia, station ID   94868000
% T	VER	NOAA NCDC GHCN v2 adjusted mean temp
% months since 1960-01-01	unitless	Celsius_scale
    -751.500	           0	    11.80000
    -750.500	           0	    11.40000
    -749.500	           0	    10.90000
    -748.500	           0	    10.00000
    -747.500	           0	    13.50000
    -746.500	           0	    14.20000
    -745.500	           0	    18.40000
    -744.500	           0	    21.30000
    -743.500	           0	    22.00000
    -742.500	           0	    23.90000
    -741.500	           0	    18.80000
    -740.500	           0	    15.40000
    -739.500	           0	    11.70000
    -738.500	           0	    10.90000
    -737.500	           0	    10.20000
    -736.500	           0	    11.80000
    -735.500	           0	    13.50000
    -734.500	           0	    16.50000
    -733.500	           0	    17.70000
    -732.500	           0	    20.10000
    -731.500	           0	    18.30000
    -730.500	           0	    21.80000
    -729.500	           0	    20.20000
    -728.500	           0	    16.10000
    -727.500	           0	    12.30000
    -726.500	           0	    10.40000
    -725.500	           0	     8.90000
    -724.500	           0	    10.90000
    -723.500	           0	    13.90000
    -722.500	           0	    13.90000
    -721.500	           0	    17.00000
    -720.500	           0	    20.40000
    -719.500	           0	    21.60000
    -718.500	           0	    20.40000
    -717.500	           0	    17.60000
    -716.500	           0	    14.10000
    -715.500	           0	    12.50000
    -714.500	           0	    11.10000
    -713.500	           0	     9.50000
    -712.500	           0	    10.10000
    -711.500	           0	    12.30000
    -710.500	           0	    14.70000
    -709.500	           0	    16.50000
    -708.500	           0	    19.40000
    -707.500	           0	    19.10000
    -706.500	           0	    21.10000
    -705.500	           0	    18.70000
    -704.500	           0	    14.90000
    -703.500	           0	    13.70000
    -702.500	           0	     9.10000
    -701.500	           0	     8.30000
    -700.500	           0	    10.70000
    -699.500	           0	    14.10000
    -698.500	           0	    14.80000
    -697.500	           0	    19.20000
    -696.500	           0	    19.30000
    -695.500	           0	    19.90000
    -694.500	           0	    18.70000
    -693.500	           0	    17.20000
    -692.500	           0	    15.60000
    -691.500	           0	    13.50000
    -690.500	           0	    10.20000
    -689.500	           0	    10.20000
    -688.500	           0	     9.30000
    -687.500	           0	    12.60000
    -686.500	           0	    15.20000
    -685.500	           0	    19.40000
    -684.500	           0	    19.40000
    -683.500	           0	    19.80000
    -682.500	           0	    19.50000
    -681.500	           0	    19.40000
    -680.500	           0	    15.60000
    -679.500	           0	    12.00000
    -678.500	           0	     9.90000
    -677.500	           0	     9.70000
    -676.500	           0	    10.30000
