%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
   -1139.500    	   0.0000000E+00	   -7.100000    
   -1138.500    	   0.0000000E+00	   -5.600000    
   -1137.500    	   0.0000000E+00	    3.000000    
   -1136.500    	   0.0000000E+00	    8.100000    
   -1135.500    	   0.0000000E+00	    13.00000    
   -1134.500    	   0.0000000E+00	    19.60000    
   -1133.500    	   0.0000000E+00	    19.90000    
   -1132.500    	   0.0000000E+00	    19.30000    
   -1131.500    	   0.0000000E+00	    18.10000    
   -1130.500    	   0.0000000E+00	    8.300000    
   -1129.500    	   0.0000000E+00	    4.300000    
   -1128.500    	   0.0000000E+00	   -1.000000    
   -1127.500    	   0.0000000E+00	   -5.700000    
   -1126.500    	   0.0000000E+00	   -3.100000    
   -1125.500    	   0.0000000E+00	  -0.1000000    
   -1124.500    	   0.0000000E+00	    7.800000    
   -1123.500    	   0.0000000E+00	    10.60000    
   -1122.500    	   0.0000000E+00	    17.60000    
   -1121.500    	   0.0000000E+00	    21.30000    
   -1120.500    	   0.0000000E+00	    16.60000    
   -1119.500    	   0.0000000E+00	    16.10000    
   -1118.500    	   0.0000000E+00	    9.300000    
   -1117.500    	   0.0000000E+00	    5.300000    
   -1116.500    	   0.0000000E+00	   -3.300000    
   -1115.500    	   0.0000000E+00	   -7.700000    
   -1114.500    	   0.0000000E+00	  -0.6000000    
   -1113.500    	   0.0000000E+00	  -0.8000000    
   -1112.500    	   0.0000000E+00	    6.200000    
   -1111.500    	   0.0000000E+00	    10.60000    
   -1110.500    	   0.0000000E+00	    17.20000    
   -1109.500    	   0.0000000E+00	    18.90000    
   -1108.500    	   0.0000000E+00	    19.90000    
   -1107.500    	   0.0000000E+00	    15.00000    
   -1106.500    	   0.0000000E+00	    9.800000    
   -1105.500    	   0.0000000E+00	    3.600000    
   -1104.500    	   0.0000000E+00	   -5.500000    
   -1103.500    	   0.0000000E+00	   -6.300000    
   -1102.500    	   0.0000000E+00	   -7.300000    
   -1101.500    	   0.0000000E+00	   0.2000000    
   -1100.500    	   0.0000000E+00	    4.300000    
   -1099.500    	   0.0000000E+00	    10.60000    
   -1098.500    	   0.0000000E+00	    16.70000    
   -1097.500    	   0.0000000E+00	    21.80000    
   -1096.500    	   0.0000000E+00	    19.50000    
   -1095.500    	   0.0000000E+00	    15.20000    
   -1094.500    	   0.0000000E+00	    7.300000    
   -1093.500    	   0.0000000E+00	    2.500000    
   -1092.500    	   0.0000000E+00	   -4.600000    
   -1091.500    	   0.0000000E+00	   -2.600000    
   -1090.500    	   0.0000000E+00	   -2.600000    
   -1089.500    	   0.0000000E+00	   -2.300000    
   -1088.500    	   0.0000000E+00	    6.600000    
   -1087.500    	   0.0000000E+00	    11.40000    
   -1086.500    	   0.0000000E+00	    16.70000    
   -1085.500    	   0.0000000E+00	    20.40000    
   -1084.500    	   0.0000000E+00	    17.80000    
   -1083.500    	   0.0000000E+00	    16.10000    
   -1082.500    	   0.0000000E+00	    8.500000    
   -1081.500    	   0.0000000E+00	    1.800000    
   -1080.500    	   0.0000000E+00	   -2.000000    
   -1079.500    	   0.0000000E+00	  -0.3000000    
   -1078.500    	   0.0000000E+00	   -3.900000    
   -1077.500    	   0.0000000E+00	   -1.400000    
   -1076.500    	   0.0000000E+00	    6.200000    
   -1075.500    	   0.0000000E+00	    12.20000    
   -1074.500    	   0.0000000E+00	    19.40000    
   -1073.500    	   0.0000000E+00	    21.30000    
   -1072.500    	   0.0000000E+00	    21.00000    
   -1071.500    	   0.0000000E+00	    16.10000    
   -1070.500    	   0.0000000E+00	    10.80000    
   -1069.500    	   0.0000000E+00	    4.500000    
   -1068.500    	   0.0000000E+00	   -1.900000    
   -1067.500    	   0.0000000E+00	   -5.400000    
   -1066.500    	   0.0000000E+00	   -4.400000    
   -1065.500    	   0.0000000E+00	    3.700000    
   -1064.500    	   0.0000000E+00	    6.700000    
   -1063.500    	   0.0000000E+00	    11.80000    
   -1062.500    	   0.0000000E+00	    16.40000    
   -1061.500    	   0.0000000E+00	    19.20000    
   -1060.500    	   0.0000000E+00	    20.30000    
   -1059.500    	   0.0000000E+00	    12.70000    
   -1058.500    	   0.0000000E+00	    10.20000    
   -1057.500    	   0.0000000E+00	    1.000000    
   -1056.500    	   0.0000000E+00	   -4.300000    
   -1055.500    	   0.0000000E+00	   -4.900000    
   -1054.500    	   0.0000000E+00	   -5.400000    
   -1053.500    	   0.0000000E+00	   -5.600000    
   -1052.500    	   0.0000000E+00	    5.400000    
   -1051.500    	   0.0000000E+00	    12.80000    
   -1050.500    	   0.0000000E+00	    17.80000    
   -1049.500    	   0.0000000E+00	    21.10000    
   -1048.500    	   0.0000000E+00	    20.30000    
   -1047.500    	   0.0000000E+00	    16.10000    
   -1046.500    	   0.0000000E+00	    9.100000    
   -1045.500    	   0.0000000E+00	    2.100000    
   -1044.500    	   0.0000000E+00	   -6.900000    
   -1043.500    	   0.0000000E+00	   -6.200000    
   -1042.500    	   0.0000000E+00	   -5.600000    
   -1041.500    	   0.0000000E+00	   -1.600000    
   -1040.500    	   0.0000000E+00	    4.900000    
   -1039.500    	   0.0000000E+00	    10.90000    
   -1038.500    	   0.0000000E+00	    16.70000    
   -1037.500    	   0.0000000E+00	    20.30000    
   -1036.500    	   0.0000000E+00	    18.00000    
   -1035.500    	   0.0000000E+00	    14.80000    
   -1034.500    	   0.0000000E+00	    9.900001    
   -1033.500    	   0.0000000E+00	  -0.6000000    
   -1032.500    	   0.0000000E+00	   -1.600000    
   -1031.500    	   0.0000000E+00	   -2.700000    
   -1030.500    	   0.0000000E+00	   -4.000000    
   -1029.500    	   0.0000000E+00	  -0.4000000    
   -1028.500    	   0.0000000E+00	    2.000000    
   -1027.500    	   0.0000000E+00	    11.10000    
   -1026.500    	   0.0000000E+00	    16.80000    
   -1025.500    	   0.0000000E+00	    19.40000    
   -1024.500    	   0.0000000E+00	    16.40000    
   -1023.500    	   0.0000000E+00	    15.50000    
   -1022.500    	   0.0000000E+00	    9.500000    
   -1021.500    	   0.0000000E+00	    2.600000    
   -1020.500    	   0.0000000E+00	   -2.300000    
   -1019.500    	   0.0000000E+00	   -8.500000    
   -1018.500    	   0.0000000E+00	   -8.200000    
   -1017.500    	   0.0000000E+00	   -2.800000    
   -1016.500    	   0.0000000E+00	    3.300000    
   -1015.500    	   0.0000000E+00	    11.50000    
   -1014.500    	   0.0000000E+00	    16.70000    
   -1013.500    	   0.0000000E+00	    18.80000    
   -1012.500    	   0.0000000E+00	    19.40000    
   -1011.500    	   0.0000000E+00	    14.10000    
   -1010.500    	   0.0000000E+00	    8.800000    
   -1009.500    	   0.0000000E+00	   0.1000000    
   -1008.500    	   0.0000000E+00	   -2.400000    
   -1007.500    	   0.0000000E+00	   -2.400000    
   -1006.500    	   0.0000000E+00	   -4.300000    
   -1005.500    	   0.0000000E+00	  -0.7000000    
   -1004.500    	   0.0000000E+00	    4.700000    
   -1003.500    	   0.0000000E+00	    11.40000    
   -1002.500    	   0.0000000E+00	    19.00000    
   -1001.500    	   0.0000000E+00	    21.70000    
   -1000.500    	   0.0000000E+00	    19.10000    
   -999.5000    	   0.0000000E+00	    14.10000    
   -998.5000    	   0.0000000E+00	    7.000000    
   -997.5000    	   0.0000000E+00	    4.000000    
   -996.5000    	   0.0000000E+00	   -6.900000    
   -995.5000    	   0.0000000E+00	   -7.000000    
   -994.5000    	   0.0000000E+00	   -2.200000    
   -993.5000    	   0.0000000E+00	   0.1000000    
   -992.5000    	   0.0000000E+00	    5.400000    
   -991.5000    	   0.0000000E+00	    11.40000    
   -990.5000    	   0.0000000E+00	    17.60000    
   -989.5000    	   0.0000000E+00	    19.80000    
   -988.5000    	   0.0000000E+00	    20.10000    
   -987.5000    	   0.0000000E+00	    16.10000    
   -986.5000    	   0.0000000E+00	    9.300000    
% missing data 985
   -985.5000    	   0.0000000E+00	    4.000000    
   -984.5000    	   0.0000000E+00	  -0.2000000    
   -983.5000    	   0.0000000E+00	   -4.200000    
   -982.5000    	   0.0000000E+00	   -3.300000    
   -981.5000    	   0.0000000E+00	    2.600000    
   -980.5000    	   0.0000000E+00	    8.400001    
   -979.5000    	   0.0000000E+00	    11.60000    
   -978.5000    	   0.0000000E+00	    16.20000    
   -977.5000    	   0.0000000E+00	    21.30000    
   -976.5000    	   0.0000000E+00	    18.80000    
   -975.5000    	   0.0000000E+00	    16.30000    
   -974.5000    	   0.0000000E+00	    11.50000    
   -973.5000    	   0.0000000E+00	    2.800000    
   -972.5000    	   0.0000000E+00	   -3.200000    
   -971.5000    	   0.0000000E+00	   -6.400000    
   -970.5000    	   0.0000000E+00	   -6.400000    
   -969.5000    	   0.0000000E+00	  -0.3000000    
   -968.5000    	   0.0000000E+00	    4.400000    
   -967.5000    	   0.0000000E+00	    13.90000    
   -966.5000    	   0.0000000E+00	    16.30000    
   -965.5000    	   0.0000000E+00	    19.20000    
   -964.5000    	   0.0000000E+00	    18.20000    
   -963.5000    	   0.0000000E+00	    14.90000    
   -962.5000    	   0.0000000E+00	    12.60000    
   -961.5000    	   0.0000000E+00	    2.900000    
   -960.5000    	   0.0000000E+00	  -0.9000000    
   -959.5000    	   0.0000000E+00	  -0.4000000    
   -958.5000    	   0.0000000E+00	   -2.300000    
