% Tokyo, Japan (Katsuura), Station ID 47674001
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
     -59.500	           0	     6.10000
     -58.500	           0	     8.30000
     -57.500	           0	    10.30000
     -56.500	           0	    14.20000
     -55.500	           0	    18.30000
     -54.500	           0	    21.40000
     -53.500	           0	    25.50000
     -52.500	           0	    25.90000
     -51.500	           0	    23.30000
     -50.500	           0	    19.30000
     -49.500	           0	    13.20000
     -48.500	           0	    10.50000
     -47.500	           0	     6.60000
     -46.500	           0	     6.30000
     -45.500	           0	    10.40000
     -44.500	           0	    13.70000
     -43.500	           0	    17.50000
     -42.500	           0	    22.00000
     -41.500	           0	    24.40000
     -40.500	           0	    25.20000
     -39.500	           0	    23.30000
     -38.500	           0	    18.80000
     -37.500	           0	    13.70000
     -36.500	           0	     7.60000
     -35.500	           0	     8.10000
     -34.500	           0	     6.40000
     -33.500	           0	     8.20000
     -32.500	           0	    14.60000
     -31.500	           0	    16.60000
     -30.500	           0	    20.00000
     -29.500	           0	    23.70000
     -28.500	           0	    26.10000
     -27.500	           0	    21.60000
     -26.500	           0	    18.70000
     -25.500	           0	    14.60000
     -24.500	           0	    10.10000
     -23.500	           0	     7.50000
     -22.500	           0	     7.80000
     -21.500	           0	     9.70000
     -20.500	           0	    14.10000
     -19.500	           0	    17.50000
     -18.500	           0	    21.10000
     -17.500	           0	    23.20000
     -16.500	           0	    24.90000
     -15.500	           0	    23.50000
     -14.500	           0	    17.40000
     -13.500	           0	    13.20000
     -12.500	           0	    10.20000
     -11.500	           0	     6.60000
     -10.500	           0	     9.20000
      -9.500	           0	    10.20000
      -8.500	           0	    15.50000
      -7.500	           0	    17.70000
      -6.500	           0	    20.10000
      -5.500	           0	    23.50000
      -4.500	           0	    25.80000
      -3.500	           0	    24.30000
      -2.500	           0	    18.70000
      -1.500	           0	    14.30000
      -0.500	           0	     9.90000
       0.500	           0	     7.30000
       1.500	           0	     8.70000
       2.500	           0	    10.50000
       3.500	           0	    13.40000
       4.500	           0	    17.30000
       5.500	           0	    19.90000
       6.500	           0	    23.90000
       7.500	           0	    25.60000
       8.500	           0	    24.10000
       9.500	           0	    17.90000
      10.500	           0	    14.20000
      11.500	           0	     9.30000
      12.500	           0	     5.90000
      13.500	           0	     6.00000
      14.500	           0	     9.40000
      15.500	           0	    14.60000
      16.500	           0	    18.60000
      17.500	           0	    21.20000
      18.500	           0	    25.20000
      19.500	           0	    26.10000
      20.500	           0	    25.00000
      21.500	           0	    19.50000
      22.500	           0	    14.80000
      23.500	           0	     9.60000
      24.500	           0	     6.40000
      25.500	           0	     6.90000
      26.500	           0	     8.80000
      27.500	           0	    13.90000
      28.500	           0	    17.60000
      29.500	           0	    20.40000
      30.500	           0	    24.10000
      31.500	           0	    26.20000
      32.500	           0	    24.50000
      33.500	           0	    17.40000
      34.500	           0	    13.30000
      35.500	           0	     9.60000
      36.500	           0	     5.20000
      37.500	           0	     5.90000
      38.500	           0	     8.30000
      39.500	           0	    13.50000
      40.500	           0	    18.00000
      41.500	           0	    20.40000
      42.500	           0	    24.20000
      43.500	           0	    25.20000
      44.500	           0	    21.80000
      45.500	           0	    17.10000
      46.500	           0	    13.80000
      47.500	           0	    10.20000
      48.500	           0	     6.40000
      49.500	           0	     5.10000
      50.500	           0	     8.30000
      51.500	           0	    15.40000
      52.500	           0	    18.40000
      53.500	           0	    20.20000
      54.500	           0	    23.00000
      55.500	           0	    26.80000
      56.500	           0	    23.10000
      57.500	           0	    17.30000
      58.500	           0	    13.20000
      59.500	           0	     9.40000
      60.500	           0	     6.60000
      61.500	           0	     6.30000
      62.500	           0	     7.70000
      63.500	           0	    10.60000
      64.500	           0	    16.90000
      65.500	           0	    20.90000
      66.500	           0	    22.80000
      67.500	           0	    25.60000
      68.500	           0	    22.40000
      69.500	           0	    17.40000
      70.500	           0	    15.10000
      71.500	           0	     8.80000
      72.500	           0	     6.20000
      73.500	           0	     8.90000
      74.500	           0	    10.30000
      75.500	           0	    13.70000
      76.500	           0	    16.30000
      77.500	           0	    19.50000
      78.500	           0	    22.90000
      79.500	           0	    26.00000
      80.500	           0	    23.70000
      81.500	           0	    19.10000
      82.500	           0	    13.60000
      83.500	           0	     7.70000
      84.500	           0	     5.60000
      85.500	           0	     5.60000
      86.500	           0	     9.30000
