% Paris, France, station ID 7150000
%T	VER	NOAA NCDC GHCN v2 adjusted mean temp
%months since 1960-01-01	unitless	Celsius_scale
    -587.500	           0	     0.80000
    -586.500	           0	     4.20000
    -585.500	           0	     6.50000
    -584.500	           0	     8.40000
    -583.500	           0	    14.00000
    -582.500	           0	    15.50000
    -581.500	           0	    20.00000
    -580.500	           0	    20.80000
    -579.500	           0	    17.10000
    -578.500	           0	    11.40000
    -577.500	           0	     6.70000
    -576.500	           0	     7.00000
    -575.500	           0	     4.50000
    -574.500	           0	     6.80000
    -573.500	           0	     8.60000
    -572.500	           0	     9.70000
    -571.500	           0	    13.90000
    -570.500	           0	    15.10000
    -569.500	           0	    17.50000
    -568.500	           0	    14.20000
    -567.500	           0	    11.60000
    -566.500	           0	     9.60000
    -565.500	           0	     5.80000
    -564.500	           0	     5.80000
    -563.500	           0	     5.80000
    -562.500	           0	     4.10000
    -561.500	           0	     8.00000
    -560.500	           0	     9.60000
    -559.500	           0	    13.00000
    -558.500	           0	    14.80000
    -557.500	           0	    15.10000
    -556.500	           0	    16.50000
    -555.500	           0	    15.10000
    -554.500	           0	    12.10000
    -553.500	           0	     9.90000
    -552.500	           0	     3.50000
    -551.500	           0	    -0.30000
    -550.500	           0	     6.20000
    -549.500	           0	     7.70000
    -548.500	           0	    11.90000
    -547.500	           0	    12.20000
    -546.500	           0	    14.40000
    -545.500	           0	    16.40000
    -544.500	           0	    18.00000
    -543.500	           0	    14.80000
    -542.500	           0	    10.30000
    -541.500	           0	     6.10000
    -540.500	           0	     6.40000
    -539.500	           0	     4.00000
    -538.500	           0	     4.30000
    -537.500	           0	     5.30000
    -536.500	           0	     8.90000
    -535.500	           0	    14.40000
    -534.500	           0	    16.70000
    -533.500	           0	    16.00000
    -532.500	           0	    16.50000
    -531.500	           0	    14.40000
    -530.500	           0	     9.10000
    -529.500	           0	     4.10000
    -528.500	           0	     7.90000
    -527.500	           0	     7.00000
    -526.500	           0	     4.20000
    -525.500	           0	     5.50000
    -524.500	           0	     9.60000
    -523.500	           0	    13.90000
    -522.500	           0	    12.50000
    -521.500	           0	    15.80000
    -520.500	           0	    17.20000
    -519.500	           0	    14.10000
    -518.500	           0	    11.40000
    -517.500	           0	     6.80000
    -516.500	           0	     3.90000
    -515.500	           0	     0.40000
    -514.500	           0	    -0.90000
    -513.500	           0	     3.90000
    -512.500	           0	     6.00000
    -511.500	           0	    15.80000
    -510.500	           0	    17.60000
    -509.500	           0	    17.00000
    -508.500	           0	    15.90000
    -507.500	           0	    15.60000
    -506.500	           0	     9.20000
    -505.500	           0	     8.10000
    -504.500	           0	     0.30000
    -503.500	           0	     2.70000
    -502.500	           0	     4.90000
    -501.500	           0	     6.20000
    -500.500	           0	     8.20000
    -499.500	           0	    14.70000
    -498.500	           0	    14.20000
    -497.500	           0	    17.00000
    -496.500	           0	    17.50000
    -495.500	           0	    14.60000
    -494.500	           0	     9.50000
    -493.500	           0	     5.90000
    -492.500	           0	     7.50000
    -491.500	           0	     2.80000
    -490.500	           0	     2.30000
    -489.500	           0	     6.10000
    -488.500	           0	     7.30000
    -487.500	           0	    14.80000
    -486.500	           0	    15.90000
    -485.500	           0	    14.10000
    -484.500	           0	    18.40000
    -483.500	           0	    15.60000
    -482.500	           0	     7.70000
    -481.500	           0	     4.30000
    -480.500	           0	     6.20000
    -479.500	           0	     5.20000
    -478.500	           0	     6.20000
    -477.500	           0	     8.50000
    -476.500	           0	     9.90000
    -475.500	           0	    14.00000
    -474.500	           0	    15.30000
    -473.500	           0	    16.10000
    -472.500	           0	    15.10000
    -471.500	           0	    14.60000
    -470.500	           0	    11.20000
    -469.500	           0	     4.30000
    -468.500	           0	     3.80000
    -467.500	           0	     6.50000
    -466.500	           0	     3.60000
    -465.500	           0	     7.10000
    -464.500	           0	     9.40000
    -463.500	           0	    13.50000
    -462.500	           0	    16.20000
    -461.500	           0	    20.30000
    -460.500	           0	    17.50000
    -459.500	           0	    16.20000
    -458.500	           0	    14.40000
    -457.500	           0	     3.00000
    -456.500	           0	     4.40000
    -455.500	           0	     3.70000
    -454.500	           0	     4.20000
    -453.500	           0	     6.10000
    -452.500	           0	     7.70000
    -451.500	           0	    14.80000
    -450.500	           0	    15.60000
    -449.500	           0	    15.30000
    -448.500	           0	    15.80000
    -447.500	           0	    13.30000
    -446.500	           0	     7.90000
    -445.500	           0	     5.20000
    -444.500	           0	     4.60000
    -443.500	           0	     3.90000
    -442.500	           0	     5.80000
    -441.500	           0	     7.50000
    -440.500	           0	     9.40000
    -439.500	           0	    11.80000
    -438.500	           0	    12.70000
    -437.500	           0	    19.00000
    -436.500	           0	    17.70000
    -435.500	           0	    15.00000
